subitem_id,project_code,project_code_raw,project_code_normalized,project_num,project_name,category,batch_no,publish_year,entry_type,region_raw,province,province_map_name,city_code,county_code,applicant_region_or_unit,protection_unit_raw,protection_unit_normalized,source_url,collected_at,raw_record_id,manual_review_status
subitem_15221,X-90,X-90,X-90,X-090_03_350424,祭祖习俗(石壁客家祭祖习俗),民俗,3,2011,extension,福建省宁化县,福建省,福建省,350400,350424,福建省宁化县 <br /> <br /> 石壁客家祭祖习俗是在福建省宁化县客家人中存续的传统祭祖礼仪活动,宁化县文化馆,宁化县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15221,
subitem_15223,X-90,X-90,X-90,X-090_03_445203,祭祖习俗(灯杆彩凤习俗),民俗,3,2011,extension,广东省揭东县,广东省,广东省,445200,445203,广东省揭东县 <br /> <br /> 竖灯杆升彩凤是广东省揭东县港畔村及其周围江姓族人纪念其先祖、南宋爱国名相江万里的传统民俗活动,揭阳市揭东区文化馆,揭阳市揭东区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15223,
subitem_15222,X-90,X-90,X-90,X-090_03_440304,祭祖习俗(下沙祭祖),民俗,3,2011,extension,广东省深圳市福田区,广东省,广东省,440300,440304,广东省深圳市福田区 <br /> <br /> 下沙祭祖是存续在广东省深圳市福田区下沙村的黄氏传统祭祖礼仪活动,深圳市沙头下沙实业股份有限公司,深圳市沙头下沙实业股份有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15222,
subitem_15225,X-90,X-90,X-90,X-090_04_341024,祭祖习俗(徽州祠祭),民俗,4,2014,extension,安徽省祁门县,安徽省,安徽省,341000,341024,安徽省祁门县,祁门县博物馆,祁门县博物馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15225,
subitem_15224,X-90,X-90,X-90,X-090_04_330781,祭祖习俗(诸葛后裔祭祖),民俗,4,2014,extension,浙江省兰溪市,浙江省,浙江省,330700,330781,浙江省兰溪市,兰溪市诸葛旅游发展有限公司,兰溪市诸葛旅游发展有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15224,
subitem_15226,X-90,X-90,X-90,X-090_04_513436,祭祖习俗(凉山彝族尼木措毕祭祀),民俗,4,2014,extension,四川省美姑县,四川省,四川省,513400,513436,四川省美姑县,美姑县文化馆,美姑县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15226,
subitem_15227,X-90,X-90,X-90,X-090_04_610581,祭祖习俗(徐村司马迁祭祀),民俗,4,2014,extension,陕西省韩城市,陕西省,陕西省,610500,610581,陕西省韩城市,韩城市文化馆,韩城市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15227,
subitem_15228,X-91,X-91,X-91,X-091_02_150785,鄂温克驯鹿习俗,民俗,2,2008,new,内蒙古自治区根河市,内蒙古自治区,内蒙古自治区,150700,150785,"内蒙古自治区根河市 <br /> <br /> 目前定居于内蒙古自治区根河市敖鲁古雅民族乡的敖鲁古雅鄂温克狩猎民族,历史上以狩猎和饲养驯鹿为生,他们常年居住在大山的密林深处,被称为“中国最后的狩猎部落”",根河市文化馆,根河市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15228,
subitem_15229,X-92,X-92,X-92,X-092_02_152900,蒙古族养驼习俗,民俗,2,2008,new,内蒙古自治区阿拉善盟,内蒙古自治区,内蒙古自治区,152900,,"内蒙古自治区阿拉善盟 <br /> <br /> 内蒙古自治区阿拉善盟素有“驼乡”之称,这里独特的地理环境为双峰驼的生存和大规模牧养提供了良好的条件",内蒙古阿拉善盟群众艺术馆,内蒙古阿拉善盟群众艺术馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15229,
subitem_15230,X-93,X-93,X-93,X-093_02_220621,长白山采参习俗,民俗,2,2008,new,吉林省抚松县,吉林省,吉林省,220600,220621,"吉林省抚松县 <br /> <br /> 长白山区的人们将进深山老林寻采野山参称为“放山”,放山习俗流传于吉林省抚松县一带的长白山区",抚松人参博物馆,抚松人参博物馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15230,
subitem_15231,X-94,X-94,X-94,X-094_02_220721,查干淖尔冬捕习俗,民俗,2,2008,new,吉林省前郭尔罗斯蒙古族自治县,吉林省,吉林省,220700,220721,吉林省前郭尔多斯蒙古族自治县 <br /> <br /> 查干淖尔冬捕习俗流传于吉林省前郭尔多斯蒙古族自治县的查干湖、月亮泡周边地区,前郭尔罗斯蒙古族自治县文化工作总站（前郭县非物质文化遗产保护中心）,前郭尔罗斯蒙古族自治县文化工作总站(前郭县非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15231,
subitem_15232,X-95,X-95,X-95,X-095_02_330483,蚕桑习俗(含山轧蚕花),民俗,2,2008,new,浙江省桐乡市,浙江省,浙江省,330400,330483,"浙江省桐乡市 <br /> <br /> 我国是世界上最早从事蚕桑业的国家,在距今五六千年前的新石器时代中期,先民便开始采桑养蚕、取丝织绸",桐乡市文化馆（桐乡市非物质文化遗产保护中心、桐乡市子恺画院）,桐乡市文化馆(桐乡市非物质文化遗产保护中心、桐乡市子恺画院),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15232,
subitem_15233,X-95,X-95,X-95,X-095_02_330521,蚕桑习俗(扫蚕花地),民俗,2,2008,new,浙江省德清县,浙江省,浙江省,330500,330521,"浙江省德清县 <br /> <br /> <br /> 我国是世界上最早从事蚕桑业的国家,在距今五六千年前的新石器时代中期,先民便开始采桑养蚕、取丝织绸",德清县文化馆,德清县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15233,
subitem_15234,X-96,X-96,X-96,X-096_02_141024,洪洞走亲习俗,民俗,2,2008,new,山西省洪洞县,山西省,山西省,141000,141024,"山西省洪洞县 <br /> <br /> 以制度完备为特征的尧舜时代历来被认为是中华文明的起点,尧舜禅让、尧女舜妃等故事成为千古流传的美谈",洪洞县文化馆,洪洞县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15234,
subitem_15235,X-97,X-97,X-97,X-097_02_350503,蟳埔女习俗,民俗,2,2008,new,福建省泉州市丰泽区,福建省,福建省,350500,350503,"福建省泉州市丰泽区 <br /> <br /> 蟳埔女习俗是闽南特有的一种传统生活习俗,主要流传在福建省泉州市丰泽区东海街道的蟳埔、金崎、后埔、东梅等社区",泉州市丰泽区文化馆,泉州市丰泽区文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15235,
subitem_15236,X-98,X-98,X-98,X-098_02_141181,汉族传统婚俗(孝义贾家庄婚俗),民俗,2,2008,new,山西省孝义市,山西省,山西省,141100,141181,"山西省孝义市 <br /> <br /> 汉族传统婚俗源远流长,《礼记·昏义》中说:“夫礼始于冠,本于昏,重于丧祭,尊于朝聘,和于射乡,此礼之大体也",孝义市新义街道贾家庄村民委员会,孝义市新义街道贾家庄村民委员会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15236,
subitem_15237,X-98,X-98,X-98,X-098_02_330226,汉族传统婚俗(宁海十里红妆婚俗),民俗,2,2008,new,浙江省宁海县,浙江省,浙江省,330200,330226,"浙江省宁海县 <br /> <br /> 汉族传统婚俗源远流长,《礼记·昏义》中说:“夫礼始于冠,本于昏,重于丧祭,尊于朝聘,和于射乡,此礼之大体也",宁海县十里红妆博物馆,宁海县十里红妆博物馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15237,
subitem_15238,X-98,X-98,X-98,X-098_02_440400,汉族传统婚俗(斗门水上婚嫁习俗),民俗,2,2008,new,广东省珠海市,广东省,广东省,440400,,"广东省珠海市 <br /> <br /> 汉族传统婚俗源远流长,《礼记·昏义》中说:“夫礼始于冠,本于昏,重于丧祭,尊于朝聘,和于射乡,此礼之大体也",珠海市斗门区文化馆（珠海市斗门区非物质文化遗产保护中心）,珠海市斗门区文化馆(珠海市斗门区非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15238,
subitem_15239,X-99,X-99,X-99,X-099_02_222400,朝鲜族传统婚礼,民俗,2,2008,new,吉林省延边朝鲜族自治州,吉林省,吉林省,222400,,"吉林省延边朝鲜族自治州 <br /> <br /> 朝鲜族曾长期实行“男归女家婚”,即新郎在新娘家举行婚礼并留居若干年,而后再带领妻子儿女返回自己家中",延边文化艺术研究中心（延边非物质文化遗产保护中心）,延边文化艺术研究中心(延边非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15239,
subitem_15240,X-100,X-100,X-100,X-100_02_653131,塔吉克族婚俗,民俗,2,2008,new,新疆维吾尔自治区塔什库尔干塔吉克自治县,新疆维吾尔自治区,新疆维吾尔自治区,653100,653131,"新疆维吾尔自治区塔什库尔干塔吉克自治县 <br /> <br /> 塔吉克族婚俗是塔吉克民族的一项重要礼俗,主要流传于新疆维吾尔自治区塔什库尔干塔吉克自治县各乡镇",新疆塔什库尔干塔吉克自治县文化馆,新疆塔什库尔干塔吉克自治县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15240,
subitem_15241,X-101,X-101,X-101,X-101_02_330600,水乡社戏,民俗,2,2008,new,浙江省绍兴市,浙江省,浙江省,330600,,"浙江省绍兴市 <br /> <br /> 水乡社戏是浙江农村和城镇一种以戏剧表演为核心的民俗活动,它具有祭神和娱人相结合的特点,普遍流行于绍兴地区",绍兴市文化馆、绍兴市非物质文化遗产保护中心,绍兴市文化馆、绍兴市非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15241,
subitem_15242,X-102,X-102,X-102,X-102_02_341282,界首书会,民俗,2,2008,new,安徽省界首市,安徽省,安徽省,341200,341282,"安徽省界首市 <br /> <br /> 界首书会发源于安徽省界首市任寨乡苗湖村,至今已有三百多年的历史",界首市文化馆,界首市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15242,
subitem_15243,X-103,X-103,X-103,X-103_02_410300,洛阳牡丹花会,民俗,2,2008,new,河南省洛阳市,河南省,河南省,410300,,"河南省洛阳市 <br /> <br /> 牡丹是中国名花之一,素有“花王”之称",洛阳市文化馆（洛阳市非物质文化遗产保护中心）,洛阳市文化馆(洛阳市非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15243,
subitem_15244,X-104,X-104,X-104,X-104_02_511725,三汇彩亭会,民俗,2,2008,new,四川省渠县,四川省,四川省,511700,511725,"四川省渠县 <br /> <br /> 三汇彩亭会是流传于四川省渠县三汇镇的一种传统民间文化活动,它以亭子造型和表演为主要特点,每年农历三月十六日至十八日在街道或广场进行表演",渠县文化馆（渠县美术馆、渠县非物质文化遗产保护中心、渠县业余体育学校）,渠县文化馆(渠县美术馆、渠县非物质文化遗产保护中心、渠县业余体育学校),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15244,
subitem_15245,X-105,X-105,X-105,X-105_02_532931,石宝山歌会,民俗,2,2008,new,云南省剑川县,云南省,云南省,532900,532931,"云南省剑川县 <br /> <br /> 石宝山歌会是白族地区盛大的民族传统节日,流传至今已有上千年的历史",剑川县文化馆,剑川县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15245,
subitem_15246,X-106,X-106,X-106,X-106_02_532901,大理三月街,民俗,2,2008,new,云南省大理市,云南省,云南省,532900,532901,"云南省大理市 <br /> <br /> 大理三月街是白族人民盛大的传统节日,主要活动地在云南省大理白族自治州大理市大理古城",大理市非物质文化遗产保护管理所,大理市非物质文化遗产保护管理所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15246,
subitem_15247,X-107,X-107,X-107,X-107_02_445100,茶艺(潮州工夫茶艺),民俗,2,2008,new,广东省潮州市,广东省,广东省,445100,,"广东省潮州市 <br /> <br /> 潮州工夫茶艺是流传于广东省潮汕地区的一种茶叶冲泡技艺,它始自宋代,至清代中期已蔚然成风,甚至流传到东南亚各地",潮州市文化馆,潮州市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15247,
subitem_15248,X-107,X-107,X-107,X-107_04_532901,茶俗(白族三道茶),民俗,4,2014,extension,云南省大理市,云南省,云南省,532900,532901,云南省大理市,大理市非物质文化遗产保护管理所,大理市非物质文化遗产保护管理所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15248,
subitem_23894,X-107,X-107,X-107,X-107_10_450332,茶俗(瑶族油茶习俗),民俗,5,2021,extension,广西壮族自治区桂林市恭城瑶族自治县,广西壮族自治区,广西壮族自治区,450300,450332,广西壮族自治区桂林市恭城瑶族自治县,恭城瑶族自治县油茶协会,恭城瑶族自治县油茶协会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,23894,
subitem_15249,X-108,X-108,X-108,X-108_02_150000,蒙古族服饰,民俗,2,2008,new,内蒙古自治区,内蒙古自治区,内蒙古自治区,,,"内蒙古自治区 <br /> <br /> 蒙古族服饰在我国主要分布于内蒙古自治区境内,以及黑龙江、吉林、辽宁、新疆、甘肃、青海、云南等省、自治区的蒙古族聚居区域",内蒙古自治区艺术研究院（内蒙古自治区非物质文化遗产保护中心）,内蒙古自治区艺术研究院(内蒙古自治区非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15249,
subitem_15250,X-108,X-108,X-108,X-108_02_620923,蒙古族服饰,民俗,2,2008,new,甘肃省肃北蒙古族自治县,甘肃省,甘肃省,620900,620923,"甘肃省肃北蒙古族自治县 <br /> <br /> 蒙古族服饰在我国主要分布于内蒙古自治区境内,以及黑龙江、吉林、辽宁、新疆、甘肃、青海、云南等省、自治区的蒙古族聚居区域",肃北蒙古族自治县文化馆,肃北蒙古族自治县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15250,
subitem_15251,X-108,X-108,X-108,X-108_02_652829,蒙古族服饰,民俗,2,2008,new,新疆维吾尔自治区博湖县,新疆维吾尔自治区,新疆维吾尔自治区,652800,652829,"新疆维吾尔自治区博湖县 <br /> <br /> 蒙古族服饰在我国主要分布于内蒙古自治区境内,以及黑龙江、吉林、辽宁、新疆、甘肃、青海、云南等省、自治区的蒙古族聚居区域",博湖县非物质文化遗产保护中心,博湖县非物质文化遗产保护中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15251,
subitem_15252,X-108,X-108,X-108,X-108_04_152530,蒙古族服饰,民俗,4,2014,extension,内蒙古自治区正蓝旗,内蒙古自治区,内蒙古自治区,152500,152530,内蒙古自治区正蓝旗,正蓝旗文体旅游广电事业发展中心,正蓝旗文体旅游广电事业发展中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15252,
subitem_23895,X-108,X-108,X-108,X-108_10_632801,蒙古族服饰,民俗,5,2021,extension,青海省海西蒙古族藏族自治州格尔木市,青海省,青海省,632800,632801,青海省海西蒙古族藏族自治州格尔木市,格尔木市文化馆,格尔木市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,23895,
subitem_15253,X-109,X-109,X-109,X-109_02_222400,朝鲜族服饰,民俗,2,2008,new,吉林省延边朝鲜族自治州,吉林省,吉林省,222400,,"吉林省延边朝鲜族自治州 <br /> <br /> 朝鲜族传统服饰以象征纯洁、善良、高尚、神圣的白色为主,呈现出素净淡雅的风格,朝鲜族因此而有“白衣民族”之称",延边文化艺术研究中心（延边非物质文化遗产保护中心）,延边文化艺术研究中心(延边非物质文化遗产保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15253,
subitem_15254,X-110,X-110,X-110,X-110_02_350123,畲族服饰,民俗,2,2008,new,福建省罗源县,福建省,福建省,350100,350123,福建省罗源县 <br /> <br /> 畲族服饰的主要特色在女性服饰上体现得最为明显,福建省罗源县文化馆,福建省罗源县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15254,
subitem_15255,X-111,X-111,X-111,X-111_02_460100,黎族服饰,民俗,2,2008,new,海南省锦绣织贝有限公司,海南省,海南省,460100,,"海南省锦绣织贝有限公司 <br /> <br /> 流传于海南省的黎族服饰以黎族传统的纺、染、织、绣四大工艺为基础,利用海岛棉、麻、木棉、树皮纤维和蚕丝等织造缝合而成,其演变历史达数千年之久",海南省锦绣织贝实业有限公司,海南省锦绣织贝实业有限公司,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15255,
subitem_15256,X-111,X-111,X-111,X-111_02_469001,黎族服饰,民俗,2,2008,new,海南省民族研究所,海南省,海南省,469001,,"海南省民族研究所 <br /> <br /> 流传于海南省的黎族服饰以黎族传统的纺、染、织、绣四大工艺为基础,利用海岛棉、麻、木棉、树皮纤维和蚕丝等织造缝合而成,其演变历史达数千年之久",海南省民族研究所,海南省民族研究所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15256,
subitem_15257,X-112,X-112,X-112,X-112_02_542231,珞巴族服饰,民俗,2,2008,new,西藏自治区隆子县,西藏自治区,西藏自治区,542200,542231,"西藏自治区隆子县 <br /> <br /> 珞巴族服饰由“达努”(瑞香树皮)等植物纤维纺织的土布缝制而成,多为黑色、红色或白色相间",西藏隆子县文化局,西藏隆子县文化局,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15257,
subitem_15258,X-112,X-112,X-112,X-112_02_542623,珞巴族服饰,民俗,2,2008,new,西藏自治区米林县,西藏自治区,西藏自治区,542600,542623,"西藏自治区米林县 <br /> <br /> 珞巴族服饰由“达努”(瑞香树皮)等植物纤维纺织的土布缝制而成,多为黑色、红色或白色相间",西藏林芝市米林县文化和旅游局,西藏林芝市米林县文化和旅游局,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15258,
subitem_15259,X-113,X-113,X-113,X-113_02_542227,藏族服饰,民俗,2,2008,new,西藏自治区措美县,西藏自治区,西藏自治区,542200,542227,"西藏自治区措美县 <br /> <br /> 藏族传统服饰,主要流行于西藏自治区和青海省一带的藏族聚居地区",西藏措美县文化局,西藏措美县文化局,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15259,
subitem_15263,X-113,X-113,X-113,X-113_02_542600,藏族服饰,民俗,2,2008,new,西藏自治区林芝地区,西藏自治区,西藏自治区,542600,,"西藏自治区林芝地区 <br /> <br /> 藏族传统服饰,主要流行于西藏自治区和青海省一带的藏族聚居地区",西藏林芝市巴宜区文化和旅游局,西藏林芝市巴宜区文化和旅游局,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15263,
subitem_15262,X-113,X-113,X-113,X-113_02_542521,藏族服饰,民俗,2,2008,new,西藏自治区普兰县,西藏自治区,西藏自治区,542500,542521,"西藏自治区普兰县 <br /> <br /> 藏族传统服饰,主要流行于西藏自治区和青海省一带的藏族聚居地区",普兰县文化和旅游局,普兰县文化和旅游局,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15262,
subitem_15260,X-113,X-113,X-113,X-113_02_542425,藏族服饰,民俗,2,2008,new,西藏自治区安多县,西藏自治区,西藏自治区,542400,542425,"西藏自治区安多县 <br /> <br /> 藏族传统服饰,主要流行于西藏自治区和青海省一带的藏族聚居地区",西藏那曲市安多县文化和旅游（文物）局,西藏那曲市安多县文化和旅游(文物)局,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15260,
subitem_15261,X-113,X-113,X-113,X-113_02_542426,藏族服饰,民俗,2,2008,new,西藏自治区申扎县,西藏自治区,西藏自治区,542400,542426,"西藏自治区申扎县 <br /> <br /> 藏族传统服饰,主要流行于西藏自治区和青海省一带的藏族聚居地区",西藏自治区那曲市申扎县文化和旅游局,西藏自治区那曲市申扎县文化和旅游局,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15261,
subitem_15265,X-113,X-113,X-113,X-113_02_632700,藏族服饰,民俗,2,2008,new,青海省玉树藏族自治州,青海省,青海省,632700,,"青海省玉树藏族自治州 <br /> <br /> 藏族传统服饰,主要流行于西藏自治区和青海省一带的藏族聚居地区",玉树藏族自治州文化馆,玉树藏族自治州文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15265,
subitem_15264,X-113,X-113,X-113,X-113_02_632221,藏族服饰,民俗,2,2008,new,青海省门源回族自治县,青海省,青海省,632200,632221,"青海省门源回族自治县 <br /> <br /> 藏族传统服饰,主要流行于西藏自治区和青海省一带的藏族聚居地区",门源回族自治县文化馆,门源回族自治县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15264,
subitem_15266,X-113,X-113,X-113,X-113_04_632500,藏族服饰,民俗,4,2014,extension,青海省海南藏族自治州,青海省,青海省,632500,,青海省海南藏族自治州,海南藏族自治州文化馆（海南藏族自治州非物质文化遗产传承保护中心）,海南藏族自治州文化馆(海南藏族自治州非物质文化遗产传承保护中心),http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15266,
subitem_15267,X-114,X-114,X-114,X-114_02_620721,裕固族服饰,民俗,2,2008,new,甘肃省肃南裕固族自治县,甘肃省,甘肃省,620700,620721,甘肃省肃南裕固族自治县 <br /> <br /> 裕固族服饰的特征突出体现在女性服饰之中,肃南裕固族自治县非物质文化遗产保护传承中心,肃南裕固族自治县非物质文化遗产保护传承中心,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=4,2026-08-06T10:35:04+00:00,15267,
subitem_15268,X-115,X-115,X-115,X-115_02_630223,土族服饰,民俗,2,2008,new,青海省互助土族自治县,青海省,青海省,630200,630223,"青海省互助土族自治县 <br /> <br /> 土族服饰种类繁多,别具一格,最古老的服饰有“托欢”、“扭达”、“普斯尔”、“秀苏”、“恰绕”等",互助土族自治县文化馆,互助土族自治县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15268,
subitem_15269,X-116,X-116,X-116,X-116_02_630225,撒拉族服饰,民俗,2,2008,new,青海省循化撒拉族自治县,青海省,青海省,630200,630225,"青海省循化撒拉族自治县 <br /> <br /> 撒拉族先民从中亚举族东迁已有七百多年的历史,其服装至今仍保留着中亚游牧民族的风格",循化撒拉族自治县文化馆,循化撒拉族自治县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15269,
subitem_15270,X-117,X-117,X-117,X-117_02_653226,维吾尔族服饰,民俗,2,2008,new,新疆维吾尔自治区于田县,新疆维吾尔自治区,新疆维吾尔自治区,653200,653226,"新疆维吾尔自治区于田县 <br /> <br /> 于田县地处新疆维吾尔自治区南部,是一个以维吾尔族为主的少数民族聚居区",于田县文化馆,于田县文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15270,
subitem_15271,X-118,X-118,X-118,X-118_02_654000,哈萨克族服饰,民俗,2,2008,new,新疆维吾尔自治区伊犁哈萨克自治州,新疆维吾尔自治区,新疆维吾尔自治区,654000,,"新疆维吾尔自治区伊犁哈萨克自治州 <br /> <br /> 哈萨克族服饰具有鲜明的民族特色,主要流传在新疆维吾尔自治区伊犁哈萨克自治州的伊犁、塔城、阿勒泰等地及巴里坤哈萨克自治县、木垒哈萨克自治县等哈萨克族聚居区",伊犁哈萨克自治州文化艺术研究所,伊犁哈萨克自治州文化艺术研究所,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15271,
subitem_15273,X-119,X-119,X-119,X-119_02_341002,珠算(程大位珠算法),民俗,2,2008,new,安徽省黄山市屯溪区,安徽省,安徽省,341000,341002,"安徽省黄山市屯溪区 <br /> <br /> 珠算是以算盘为工具进行数字计算的一种方法,“珠算”一词最早见于汉代徐岳撰《数术记遗》",黄山市屯溪大位小学,黄山市屯溪大位小学,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15273,
subitem_15272,X-119,X-119,X-119,X-119_02_110108,珠算(珠算文化),民俗,2,2008,new,中国珠算心算协会,中直单位,,,,"中国珠算心算协会 <br /> <br /> 珠算是以算盘为工具进行数字计算的一种方法,“珠算”一词最早见于汉代徐岳撰《数术记遗》",中国珠算心算协会,中国珠算心算协会,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15272,
subitem_15274,X-120,X-120,X-120,X-120_02_469005,南海航道更路经,民俗,2,2008,new,海南省文昌市,海南省,海南省,469005,,海南省文昌市 <br /> <br /> 南海航道更路经是千百年来海南人民在实践过程中总结出来的南海航行的路线知识及实践,文昌市文化馆,文昌市文化馆,http://www.ihchina.cn/Article/Index/getProject.html?category_id=16&type=10&limit=100&p=5,2026-08-06T10:35:06+00:00,15274,
