inheritor_id,name,gender,ethnicity,project_code,project_code_raw,child_num,project_name,category,region_raw,province,inheritor_batch_no,publish_year,source_url,collected_at,raw_record_id
inheritor_809,吴传来,男,汉族,I-54,I-54,I-054_02_330600,徐文长故事,民间文学,浙江省绍兴市,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=20,2026-08-06T10:35:53+00:00,809
inheritor_810,刘为芬,女,土家族,I-56,I-56,I-056_02_420528,都镇湾故事,民间文学,湖北省长阳土家族自治县,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=20,2026-08-06T10:35:53+00:00,810
inheritor_811,李腊拽,男,德昂族,I-65,I-65,I-065_02_533100,达古达楞格莱标,民间文学,云南省德宏傣族景颇族自治州,云南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=20,2026-08-06T10:35:53+00:00,811
inheritor_812,马建昌,男,哈尼族,I-66,I-66,I-066_02_532528,哈尼哈吧,民间文学,云南省元阳县,云南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=20,2026-08-06T10:35:53+00:00,812
inheritor_813,尼玛,男,蒙古族,I-70,I-70,I-070_02_632800,汗青格勒,民间文学,青海省海西蒙古族藏族自治州,青海省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=20,2026-08-06T10:35:53+00:00,813
inheritor_814,李会堂,男,苗族,I-76,I-76,I-076_02_522600,苗族贾理,民间文学,贵州省黔东南苗族侗族自治州,贵州省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=20,2026-08-06T10:35:53+00:00,814
inheritor_815,查月华,女,汉族,I-79,I-79,I-079_02_340881,桐城歌,民间文学,安徽省桐城市,安徽省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=20,2026-08-06T10:35:53+00:00,815
inheritor_816,解放,男,汉族,I-84,I-84,I-084_02_140822,笑话(万荣笑话),民间文学,山西省万荣县,山西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=20,2026-08-06T10:35:53+00:00,816
inheritor_817,侯自鹏,男,苗族,I-93,I-93,I-093_03_433122,盘瓠传说,民间文学,湖南省泸溪县,湖南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,817
inheritor_818,张嘉国,男,汉族,I-97,I-97,I-097_03_330283,布袋和尚传说,民间文学,浙江省奉化市,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,818
inheritor_819,杨乃浚,男,汉族,I-100,I-100,I-100_03_330600,王羲之传说,民间文学,浙江省绍兴市,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,819
inheritor_820,林东,男,珞巴族,I-107,I-107,I-107_03_542623,珞巴族始祖传说,民间文学,西藏自治区米林县,西藏自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,820
inheritor_821,顿珠,男,藏族,I-110,I-110,I-110_03_542422,嘉黎民间故事,民间文学,西藏自治区嘉黎县,西藏自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,821
inheritor_822,许根才,男,汉族,I-111,I-111,I-111_03_330322,海洋动物故事,民间文学,浙江省洞头县,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,822
inheritor_823,严水花,女,土家族,I-112,I-112,I-112_03_433127,土家族哭嫁歌,民间文学,湖南省永顺县,湖南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,823
inheritor_824,德力格尔,男,蒙古族,I-114,I-114,I-114_03_152525,祝赞词,民间文学,内蒙古自治区东乌珠穆沁旗,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,824
inheritor_825,那次克·布娃,男,蒙古族,I-114,I-114,I-114_03_654226,祝赞词,民间文学,新疆维吾尔自治区和布克赛尔蒙古自治县,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,825
inheritor_826,吴克从,男,汉族,I-115,I-115,I-115_03_420626,黑暗传,民间文学,湖北省保康县,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,826
inheritor_827,陈切松,男,汉族,I-115,I-115,I-115_03_429021,黑暗传,民间文学,湖北省神农架林区,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,827
inheritor_828,包广林,男,蒙古族,I-116,I-116,I-116_03_220721,陶克陶胡,民间文学,吉林省前郭尔罗斯蒙古族自治县,吉林省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,828
inheritor_829,阿合买提江·玉素甫,男,维吾尔族,I-123,I-123,I-123_03_654002,恰克恰克,民间文学,新疆维吾尔自治区伊宁市,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,829
inheritor_830,李智海,男,汉族,I-130,I-130,I-130_04_340822,孔雀东南飞传说,民间文学,安徽省怀宁县,安徽省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,830
inheritor_831,胡智,男,汉族,I-131,I-131,I-131_04_341621,老子传说,民间文学,安徽省涡阳县,安徽省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,831
inheritor_832,胡孝华,男,汉族,I-133,I-133,I-133_04_370214,胡峄阳传说,民间文学,山东省青岛市城阳区,山东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,832
inheritor_833,熊远桂,男,汉族,I-137,I-137,I-137_04_420000,三国传说,民间文学,湖北省,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,833
inheritor_834,杜志榜,男,汉族,I-149,I-149,I-149_04_500108,广阳镇民间故事,民间文学,重庆市南岸区,重庆市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,834
inheritor_835,赵庚妹,女,瑶族,I-151,I-151,I-151_04_431129,盘王大歌,民间文学,湖南省江华瑶族自治县,湖南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,835
inheritor_836,沙马史体,男,彝族,I-152,I-152,I-152_04_513432,玛牧,民间文学,四川省喜德县,四川省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,836
inheritor_837,索德元,男,土族,I-154,I-154,I-154_04_630223,祁家延西,民间文学,青海省互助土族自治县,青海省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,837
inheritor_838,曾祥泰,男,汉族,I-155,I-155,I-155_04_330822,常山喝彩歌谣,民间文学,浙江省常山县,浙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,838
inheritor_1070,达瓦桑布,男,蒙古族,II-3,II-3,II-003_01_150000,蒙古族长调民歌,传统音乐,内蒙古自治区,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1070
inheritor_1071,都古尔苏荣,男,蒙古族,II-3,II-3,II-003_04_150726,蒙古族长调民歌(巴尔虎长调),传统音乐,内蒙古自治区新巴尔虎左旗,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1071
inheritor_1072,道·乌图那生,男,蒙古族,II-3,II-3,II-003_02_654226,蒙古族长调民歌,传统音乐,新疆维吾尔自治区和布克赛尔蒙古自治县,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1072
inheritor_1073,陶小妹,女,汉族,II-5,II-5,II-005_01_340500,当涂民歌,传统音乐,安徽省马鞍山市,安徽省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1073
inheritor_1074,李家莲,女,汉族,II-6,II-6,II-006_01_340181,巢湖民歌,传统音乐,安徽省巢湖市,安徽省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1074
inheritor_1075,尚生武,男,土家族,II-10,II-10,II-010_01_430822,桑植民歌,传统音乐,湖南省桑植县,湖南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1075
inheritor_1076,阿称恒,男,傈僳族,II-17,II-17,II-017_01_533300,傈僳族民歌,传统音乐,云南省怒江傈僳族自治州,云南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1076
inheritor_1077,苏平,女,撒拉族,II-20,II-20,II-020_01_622925,花儿(松鸣岩花儿会),传统音乐,甘肃省和政县,甘肃省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1077
inheritor_1078,李桂英,女,汉族,II-20,II-20,II-020_01_630222,花儿(七里寺花儿会),传统音乐,青海省民和回族土族自治县,青海省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1078
inheritor_1079,王德勤,女,汉族,II-20,II-20,II-020_01_640000,花儿(宁夏回族山花儿),传统音乐,宁夏回族自治区,宁夏回族自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1079
inheritor_1080,马汉东,男,回族,II-20,II-20,II-020_01_640000,花儿(宁夏回族山花儿),传统音乐,宁夏回族自治区,宁夏回族自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1080
inheritor_1081,王秀芳,女,汉族,II-20,II-20,II-020_02_652300,花儿(新疆花儿),传统音乐,新疆维吾尔自治区昌吉回族自治州,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1081
inheritor_1082,龙景平,男,苗族,II-23,II-23,II-023_01_431229,靖州苗族歌鼟,传统音乐,湖南省靖州苗族侗族自治县,湖南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1082
inheritor_1083,曹光裕,男,汉族,II-24,II-24,II-024_01_500000,川江号子,传统音乐,重庆市,重庆市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1083
inheritor_1084,张中祥,男,汉族,II-27,II-27,II-027_04_320831,薅草锣鼓(金湖秧歌),传统音乐,江苏省金湖县,江苏省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1084
inheritor_1085,方由根,男,汉族,II-27,II-27,II-027_02_360423,薅草锣鼓(武宁打鼓歌),传统音乐,江西省武宁县,江西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1085
inheritor_1086,冷浩然,男,侗族,II-27,II-27,II-027_02_422825,薅草锣鼓(宣恩薅草锣鼓),传统音乐,湖北省宣恩县,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1086
inheritor_1087,贾福英,男,侗族,II-28,II-28,II-028_02_522633,侗族大歌,传统音乐,贵州省从江县,贵州省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1087
inheritor_1088,杨月艳,女,侗族,II-29,II-29,II-029_01_522631,侗族琵琶歌,传统音乐,贵州省黎平县,贵州省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1088
inheritor_1089,苏乙拉图,男,蒙古族,II-30,II-30,II-030_03_152522,多声部民歌(潮尔道-阿巴嘎潮尔),传统音乐,内蒙古自治区阿巴嘎旗,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1089
inheritor_1090,方少保,女,苗族,II-30,II-30,II-030_02_522630,多声部民歌(苗族多声部民歌),传统音乐,贵州省台江县,贵州省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1090
inheritor_1091,林晨,女,汉族,II-34,II-34,II-034_01_110105,古琴艺术,传统音乐,中国艺术研究院,未知,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1091
inheritor_1092,王鹏,男,汉族,II-34,II-34,II-034_04_110115,古琴艺术,传统音乐,北京市大兴区,北京市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1092
inheritor_1093,朱晞,男,汉族,II-34,II-34,II-034_02_320581,古琴艺术(虞山琴派),传统音乐,江苏省常熟市,江苏省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1093
inheritor_1094,马维衡,男,汉族,II-34,II-34,II-034_02_321000,古琴艺术(广陵琴派),传统音乐,江苏省扬州市,江苏省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1094
inheritor_1095,桂世民,男,汉族,II-34,II-34,II-034_02_320100,古琴艺术(金陵琴派),传统音乐,江苏省南京市,江苏省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1095
inheritor_1096,刘昌寿,男,汉族,II-34,II-34,II-034_04_810000,古琴艺术,传统音乐,香港特别行政区,香港特别行政区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1096
inheritor_1097,陶特格,男,蒙古族,II-36,II-36,II-036_04_152222,蒙古族四胡音乐,传统音乐,内蒙古自治区科尔沁右翼中旗,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1097
inheritor_1098,包杰,男,蒙古族,II-36,II-36,II-036_02_230624,蒙古族四胡音乐,传统音乐,黑龙江省杜尔伯特蒙古族自治县,黑龙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1098
inheritor_1099,刘福寿,男,汉族,II-37,II-37,II-037_02_140900,唢呐艺术(晋北鼓吹),传统音乐,山西省忻州市,山西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1099
inheritor_1100,崔青云,男,汉族,II-37,II-37,II-037_02_140428,唢呐艺术(上党八音会),传统音乐,山西省长子县,山西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1100
inheritor_1101,刘晓弘,男,汉族,II-37,II-37,II-037_04_141124,唢呐艺术(临县大唢呐),传统音乐,山西省临县,山西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1101
inheritor_1102,唐海峰,男,汉族,II-37,II-37,II-037_02_210600,唢呐艺术(丹东鼓乐),传统音乐,辽宁省丹东市,辽宁省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1102
inheritor_1103,杨成伟,男,汉族,II-37,II-37,II-037_02_230621,唢呐艺术(杨小班鼓吹乐棚),传统音乐,黑龙江省肇州县,黑龙江省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1103
inheritor_1104,李树鹏,男,汉族,II-37,II-37,II-037_03_320300,唢呐艺术(徐州鼓吹乐),传统音乐,江苏省徐州市,江苏省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1104
inheritor_1105,蒋法杰,男,汉族,II-37,II-37,II-037_03_341300,唢呐艺术(砀山唢呐),传统音乐,安徽省宿州市,安徽省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1105
inheritor_1106,刘秋林,男,汉族,II-37,II-37,II-037_03_350821,唢呐艺术(长汀公嫲吹),传统音乐,福建省长汀县,福建省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1106
inheritor_1107,丁庆华,男,汉族,II-37,II-37,II-037_02_370883,唢呐艺术(邹城平派鼓吹乐),传统音乐,山东省邹城市,山东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1107
inheritor_1108,王述银,男,汉族,II-37,II-37,II-037_02_420626,唢呐艺术(沮水呜音),传统音乐,湖北省保康县,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1108
inheritor_1109,刘国福,男,汉族,II-37,II-37,II-037_02_420624,唢呐艺术(呜音喇叭),传统音乐,湖北省南漳县,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1109
inheritor_1110,陈德望,男,汉族,II-37,II-37,II-037_02_420525,唢呐艺术(远安呜音),传统音乐,湖北省远安县,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1110
inheritor_1111,刘道荣,男,汉族,II-37,II-37,II-037_02_500110,唢呐艺术(永城吹打),传统音乐,重庆市綦江区,重庆市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1111
inheritor_1112,张连悌,男,汉族,II-39,II-39,II-039_01_211000,辽宁鼓乐,传统音乐,辽宁省辽阳市,辽宁省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1112
inheritor_1113,何汉沛,男,汉族,II-44,II-44,II-044_02_440600,十番音乐(佛山十番),传统音乐,广东省佛山市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1113
inheritor_1114,陈建彬,男,汉族,II-45,II-45,II-045_03_371724,鲁西南鼓吹乐,传统音乐,山东省巨野县,山东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1114
inheritor_1115,李从海,男,汉族,II-48,II-48,II-048_01_420583,枝江民间吹打乐,传统音乐,湖北省枝江市,湖北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1115
inheritor_1116,何克宁,男,汉族,II-49,II-49,II-049_01_440100,广东音乐,传统音乐,广东省广州市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1116
inheritor_1117,刘英翘,男,汉族,II-49,II-49,II-049_01_440781,广东音乐,传统音乐,广东省台山市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1117
inheritor_1118,杨文明,男,土家族,II-54,II-54,II-054_01_433100,土家族打溜子,传统音乐,湖南省湘西土家族苗族自治州,湖南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1118
inheritor_1119,任连义,男,汉族,II-55,II-55,II-055_01_130323,河北鼓吹乐,传统音乐,河北省抚宁县,河北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1119
inheritor_1120,史军平,男,汉族,II-59,II-59,II-059_02_130638,冀中笙管乐(雄县古乐),传统音乐,河北省雄县,河北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1120
inheritor_1121,邵树同,男,汉族,II-59,II-59,II-059_02_131026,冀中笙管乐(里东庄音乐老会),传统音乐,河北省文安县,河北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1121
inheritor_1122,蔡保恒,男,汉族,II-59,II-59,II-059_02_130982,冀中笙管乐(辛安庄民间音乐会),传统音乐,河北省任丘市,河北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1122
inheritor_1123,张占民,男,汉族,II-59,II-59,II-059_02_130682,冀中笙管乐(子位吹歌),传统音乐,河北省定州市,河北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1123
inheritor_1124,邓印海,男,汉族,II-62,II-62,II-062_01_610122,蓝田普化水会音乐,传统音乐,陕西省蓝田县,陕西省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1124
inheritor_1125,安宇歌,女,回族,II-63,II-63,II-063_01_640000,回族民间器乐,传统音乐,宁夏回族自治区,宁夏回族自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1125
inheritor_1126,伊盖木拜尔迪·艾散,男,维吾尔族,II-70,II-70,II-070_01_650000,新疆维吾尔木卡姆艺术(十二木卡姆),传统音乐,新疆维吾尔自治区,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1126
inheritor_1127,萨依提江·斯迪克,男,维吾尔族,II-70,II-70,II-070_01_650000,新疆维吾尔木卡姆艺术(十二木卡姆),传统音乐,新疆维吾尔自治区,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1127
inheritor_1128,艾海提·托合提,男,维吾尔族,II-70,II-70,II-070_01_653127,新疆维吾尔木卡姆艺术(刀郎木卡姆),传统音乐,新疆维吾尔自治区麦盖提县,新疆维吾尔自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1128
inheritor_1129,陈练,男,汉族,II-71,II-71,II-071_01_350500,南音,传统音乐,福建省泉州市,福建省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1129
inheritor_1130,庄明加,男,汉族,II-72,II-72,II-072_01_350500,泉州北管,传统音乐,福建省泉州市,福建省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1130
inheritor_1131,王世杰,男,汉族,II-74,II-74,II-074_02_130322,昌黎民歌,传统音乐,河北省昌黎县,河北省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1131
inheritor_1132,余述凡,男,汉族,II-77,II-77,II-077_02_341500,大别山民歌,传统音乐,安徽省六安市,安徽省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1132
inheritor_1133,操明花,女,汉族,II-78,II-78,II-078_02_341000,徽州民歌,传统音乐,安徽省黄山市,安徽省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1133
inheritor_1134,付大坤,男,汉族,II-79,II-79,II-079_02_411500,信阳民歌,传统音乐,河南省信阳市,河南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1134
inheritor_1135,魏秀菊,女,汉族,II-80,II-80,II-080_02_411323,西坪民歌,传统音乐,河南省西峡县,河南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1135
inheritor_1136,熊正禄,男,苗族,II-85,II-85,II-085_02_500242,酉阳民歌,传统音乐,重庆市酉阳土家族苗族自治县,重庆市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1136
inheritor_1137,黄德成,男,汉族,II-88,II-88,II-088_02_513225,南坪曲子,传统音乐,四川省九寨沟县,四川省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1137
inheritor_1138,米庆松,男,瑶族,II-89,II-89,II-089_02_431223,茶山号子,传统音乐,湖南省辰溪县,湖南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1138
inheritor_1139,马成士,男,汉族,II-91,II-91,II-091_02_150823,爬山调,传统音乐,内蒙古自治区乌拉特前旗,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1139
inheritor_1140,李却妹,女,汉族,II-93,II-93,II-093_02_441300,惠东渔歌,传统音乐,广东省惠州市,广东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1140
inheritor_1141,宋卫香,女,汉族,II-94,II-94,II-094_02_320684,海门山歌,传统音乐,江苏省海门市,江苏省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1141
inheritor_1142,刘彩菊,女,汉族,II-96,II-96,II-096_02_532325,姚安坝子腔,传统音乐,云南省姚安县,云南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1142
inheritor_1143,李富中,男,汉族,II-98,II-98,II-098_02_410105,江河号子(黄河号子),传统音乐,黄河水利委员会河南黄河河务局,河南省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1143
inheritor_1144,贾志虎,男,汉族,II-99,II-99,II-099_02_310110,码头号子(上海港码头号子),传统音乐,上海市杨浦区,上海市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1144
inheritor_1145,王守用,男,汉族,II-100,II-100,II-100_02_220200,森林号子(长白山森林号子),传统音乐,吉林省文学艺术界联合会民间文艺家协会,吉林省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1145
inheritor_1146,吴名玉,男,汉族,II-101,II-101,II-101_02_500237,搬运号子(龙骨坡抬工号子),传统音乐,重庆市巫山县,重庆市,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1146
inheritor_1147,贺娟林,女,汉族,II-103,II-103,II-103_02_371100,鲁南五大调,传统音乐,山东省日照市,山东省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=21,2026-08-06T10:35:55+00:00,1147
inheritor_1148,古日巴斯尔,男,蒙古族,II-105,II-105,II-105_02_150625,蒙古族民歌(鄂尔多斯古如歌),传统音乐,内蒙古自治区杭锦旗,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=22,2026-08-06T10:35:57+00:00,1148
inheritor_1149,苏亚乐图,男,蒙古族,II-105,II-105,II-105_03_150823,蒙古族民歌(乌拉特民歌),传统音乐,内蒙古自治区乌拉特前旗,内蒙古自治区,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=22,2026-08-06T10:35:57+00:00,1149
inheritor_1150,韩梅,女,蒙古族,II-105,II-105,II-105_02_210921,蒙古族民歌(阜新东蒙短调民歌),传统音乐,辽宁省阜新蒙古族自治县,辽宁省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=22,2026-08-06T10:35:57+00:00,1150
inheritor_1151,古力,男,蒙古族,II-105,II-105,II-105_04_632800,蒙古族民歌,传统音乐,青海省海西蒙古族藏族自治州,青海省,5,2018,http://www.ihchina.cn/art/representative.html?limit=100&p=22,2026-08-06T10:35:57+00:00,1151
