inheritor_id,name,project_code,child_num,province,match_status,matched_subitem_id,reason
inheritor_830,李智海,I-130,I-130_04_340822,安徽省,matched,subitem_12379,child_num 精确匹配
inheritor_831,胡智,I-131,I-131_04_341621,安徽省,matched,subitem_12381,child_num 精确匹配
inheritor_832,胡孝华,I-133,I-133_04_370214,山东省,matched,subitem_12384,child_num 精确匹配
inheritor_833,熊远桂,I-137,I-137_04_420000,湖北省,matched,subitem_12388,child_num 精确匹配
inheritor_834,杜志榜,I-149,I-149_04_500108,重庆市,matched,subitem_12401,child_num 精确匹配
inheritor_835,赵庚妹,I-151,I-151_04_431129,湖南省,matched,subitem_12403,child_num 精确匹配
inheritor_836,沙马史体,I-152,I-152_04_513432,四川省,matched,subitem_12404,child_num 精确匹配
inheritor_837,索德元,I-154,I-154_04_630223,青海省,matched,subitem_12406,child_num 精确匹配
inheritor_838,曾祥泰,I-155,I-155_04_330822,浙江省,matched,subitem_12407,child_num 精确匹配
inheritor_1070,达瓦桑布,II-3,II-003_01_150000,内蒙古自治区,matched,subitem_12410,child_num 精确匹配
inheritor_1071,都古尔苏荣,II-3,II-003_04_150726,内蒙古自治区,matched,subitem_12413,child_num 精确匹配
inheritor_1072,道·乌图那生,II-3,II-003_02_654226,新疆维吾尔自治区,matched,subitem_12412,child_num 精确匹配
inheritor_1073,陶小妹,II-5,II-005_01_340500,安徽省,matched,subitem_12416,child_num 精确匹配
inheritor_1074,李家莲,II-6,II-006_01_340181,安徽省,matched,subitem_12417,child_num 精确匹配
inheritor_1075,尚生武,II-10,II-010_01_430822,湖南省,matched,subitem_12423,child_num 精确匹配
inheritor_1076,阿称恒,II-17,II-017_01_533300,云南省,matched,subitem_12431,child_num 精确匹配
inheritor_1077,苏平,II-20,II-020_01_622925,甘肃省,matched,subitem_12437,child_num 精确匹配
inheritor_1078,李桂英,II-20,II-020_01_630222,青海省,matched,subitem_12440,child_num 精确匹配
inheritor_1079,王德勤,II-20,II-020_01_640000,宁夏回族自治区,matched,subitem_12442,child_num 精确匹配
inheritor_1080,马汉东,II-20,II-020_01_640000,宁夏回族自治区,matched,subitem_12442,child_num 精确匹配
inheritor_1081,王秀芳,II-20,II-020_02_652300,新疆维吾尔自治区,matched,subitem_12443,child_num 精确匹配
inheritor_1082,龙景平,II-23,II-023_01_431229,湖南省,matched,subitem_12449,child_num 精确匹配
inheritor_1083,曹光裕,II-24,II-024_01_500000,重庆市,matched,subitem_12450,child_num 精确匹配
inheritor_1084,张中祥,II-27,II-027_04_320831,江苏省,matched,subitem_12462,child_num 精确匹配
inheritor_1085,方由根,II-27,II-027_02_360423,江西省,matched,subitem_12455,child_num 精确匹配
inheritor_1086,冷浩然,II-27,II-027_02_422825,湖北省,matched,subitem_12460,child_num 精确匹配
inheritor_1087,贾福英,II-28,II-028_02_522633,贵州省,matched,subitem_12467,child_num 精确匹配
inheritor_1088,杨月艳,II-29,II-029_01_522631,贵州省,matched,subitem_12468,child_num 精确匹配
inheritor_1089,苏乙拉图,II-30,II-030_03_152522,内蒙古自治区,matched,subitem_12479,child_num 精确匹配
inheritor_1090,方少保,II-30,II-030_02_522630,贵州省,matched,subitem_12478,child_num 精确匹配
inheritor_1091,林晨,II-34,II-034_01_110105,未知,matched,subitem_12484,child_num 精确匹配
inheritor_1092,王鹏,II-34,II-034_04_110115,北京市,matched,subitem_12493,child_num 精确匹配
inheritor_1093,朱晞,II-34,II-034_02_320581,江苏省,matched,subitem_12486,child_num 精确匹配
inheritor_1094,马维衡,II-34,II-034_02_321000,江苏省,matched,subitem_12488,child_num 精确匹配
inheritor_1095,桂世民,II-34,II-034_02_320100,江苏省,matched,subitem_12485,child_num 精确匹配
inheritor_1096,刘昌寿,II-34,II-034_04_810000,香港特别行政区,matched,subitem_12494,child_num 精确匹配
inheritor_1097,陶特格,II-36,II-036_04_152222,内蒙古自治区,matched,subitem_12500,child_num 精确匹配
inheritor_1098,包杰,II-36,II-036_02_230624,黑龙江省,matched,subitem_12499,child_num 精确匹配
inheritor_1099,刘福寿,II-37,II-037_02_140900,山西省,matched,subitem_12508,child_num 精确匹配
inheritor_1100,崔青云,II-37,II-037_02_140428,山西省,matched,subitem_12507,child_num 精确匹配
inheritor_1101,刘晓弘,II-37,II-037_04_141124,山西省,matched,subitem_12524,child_num 精确匹配
inheritor_1102,唐海峰,II-37,II-037_02_210600,辽宁省,matched,subitem_12509,child_num 精确匹配
inheritor_1103,杨成伟,II-37,II-037_02_230621,黑龙江省,matched,subitem_12510,child_num 精确匹配
inheritor_1104,李树鹏,II-37,II-037_03_320300,江苏省,matched,subitem_12521,child_num 精确匹配
inheritor_1105,蒋法杰,II-37,II-037_03_341300,安徽省,matched,subitem_12522,child_num 精确匹配
inheritor_1106,刘秋林,II-37,II-037_03_350821,福建省,matched,subitem_12523,child_num 精确匹配
inheritor_1107,丁庆华,II-37,II-037_02_370883,山东省,matched,subitem_12513,child_num 精确匹配
inheritor_1108,王述银,II-37,II-037_02_420626,湖北省,matched,subitem_12516,child_num 精确匹配
inheritor_1109,刘国福,II-37,II-037_02_420624,湖北省,matched,subitem_12515,child_num 精确匹配
inheritor_1110,陈德望,II-37,II-037_02_420525,湖北省,matched,subitem_12514,child_num 精确匹配
inheritor_1111,刘道荣,II-37,II-037_02_500110,重庆市,matched,subitem_12518,child_num 精确匹配
inheritor_1112,张连悌,II-39,II-039_01_211000,辽宁省,matched,subitem_12528,child_num 精确匹配
inheritor_1113,何汉沛,II-44,II-044_02_440600,广东省,matched,subitem_12542,child_num 精确匹配
inheritor_1114,陈建彬,II-45,II-045_03_371724,山东省,matched,subitem_12547,child_num 精确匹配
inheritor_1115,李从海,II-48,II-048_01_420583,湖北省,matched,subitem_12550,child_num 精确匹配
inheritor_1116,何克宁,II-49,II-049_01_440100,广东省,matched,subitem_12551,child_num 精确匹配
inheritor_1117,刘英翘,II-49,II-049_01_440781,广东省,matched,subitem_12552,child_num 精确匹配
inheritor_1118,杨文明,II-54,II-054_01_433100,湖南省,matched,subitem_12560,child_num 精确匹配
inheritor_1119,任连义,II-55,II-055_01_130323,河北省,matched,subitem_12563,child_num 精确匹配
inheritor_1120,史军平,II-59,II-059_02_130638,河北省,matched,subitem_12575,child_num 精确匹配
inheritor_1121,邵树同,II-59,II-059_02_131026,河北省,matched,subitem_12582,child_num 精确匹配
inheritor_1122,蔡保恒,II-59,II-059_02_130982,河北省,matched,subitem_12577,child_num 精确匹配
inheritor_1123,张占民,II-59,II-059_02_130682,河北省,matched,subitem_12576,child_num 精确匹配
inheritor_1124,邓印海,II-62,II-062_01_610122,陕西省,matched,subitem_12587,child_num 精确匹配
inheritor_1125,安宇歌,II-63,II-063_01_640000,宁夏回族自治区,matched,subitem_12588,child_num 精确匹配
inheritor_1126,伊盖木拜尔迪·艾散,II-70,II-070_01_650000,新疆维吾尔自治区,matched,subitem_12595,child_num 精确匹配
inheritor_1127,萨依提江·斯迪克,II-70,II-070_01_650000,新疆维吾尔自治区,matched,subitem_12595,child_num 精确匹配
inheritor_1128,艾海提·托合提,II-70,II-070_01_653127,新疆维吾尔自治区,matched,subitem_12598,child_num 精确匹配
inheritor_1129,陈练,II-71,II-071_01_350500,福建省,matched,subitem_12600,child_num 精确匹配
inheritor_1130,庄明加,II-72,II-072_01_350500,福建省,matched,subitem_12601,child_num 精确匹配
inheritor_1131,王世杰,II-74,II-074_02_130322,河北省,matched,subitem_12604,child_num 精确匹配
inheritor_1132,余述凡,II-77,II-077_02_341500,安徽省,matched,subitem_12607,child_num 精确匹配
inheritor_1133,操明花,II-78,II-078_02_341000,安徽省,matched,subitem_12608,child_num 精确匹配
inheritor_1134,付大坤,II-79,II-079_02_411500,河南省,matched,subitem_12609,child_num 精确匹配
inheritor_1135,魏秀菊,II-80,II-080_02_411323,河南省,matched,subitem_12610,child_num 精确匹配
inheritor_1136,熊正禄,II-85,II-085_02_500242,重庆市,matched,subitem_12615,child_num 精确匹配
inheritor_1137,黄德成,II-88,II-088_02_513225,四川省,matched,subitem_12618,child_num 精确匹配
inheritor_1138,米庆松,II-89,II-089_02_431223,湖南省,matched,subitem_12619,child_num 精确匹配
inheritor_1139,马成士,II-91,II-091_02_150823,内蒙古自治区,matched,subitem_12622,child_num 精确匹配
inheritor_1140,李却妹,II-93,II-093_02_441300,广东省,matched,subitem_12624,child_num 精确匹配
inheritor_1141,宋卫香,II-94,II-094_02_320684,江苏省,matched,subitem_12625,child_num 精确匹配
inheritor_1142,刘彩菊,II-96,II-096_02_532325,云南省,matched,subitem_12627,child_num 精确匹配
inheritor_1143,李富中,II-98,II-098_02_410105,河南省,matched,subitem_12632,child_num 精确匹配
inheritor_1144,贾志虎,II-99,II-099_02_310110,上海市,matched,subitem_12638,child_num 精确匹配
inheritor_1145,王守用,II-100,II-100_02_220200,吉林省,matched,subitem_12640,child_num 精确匹配
inheritor_1146,吴名玉,II-101,II-101_02_500237,重庆市,matched,subitem_12643,child_num 精确匹配
inheritor_1147,贺娟林,II-103,II-103_02_371100,山东省,matched,subitem_12645,child_num 精确匹配
inheritor_1148,古日巴斯尔,II-105,II-105_02_150625,内蒙古自治区,matched,subitem_12650,child_num 精确匹配
inheritor_1149,苏亚乐图,II-105,II-105_03_150823,内蒙古自治区,matched,subitem_12653,child_num 精确匹配
inheritor_1150,韩梅,II-105,II-105_02_210921,辽宁省,matched,subitem_12651,child_num 精确匹配
inheritor_1151,古力,II-105,II-105_04_632800,青海省,matched,subitem_12654,child_num 精确匹配
inheritor_1152,额尔登掛,II-107,II-107_02_150723,内蒙古自治区,matched,subitem_12656,child_num 精确匹配
inheritor_1153,关金芳,II-107,II-107_02_232700,黑龙江省,matched,subitem_12657,child_num 精确匹配
inheritor_1154,莫金忠,II-108,II-108_02_230200,黑龙江省,matched,subitem_12659,child_num 精确匹配
inheritor_1155,任茂淑,II-109,II-109_04_500243,重庆市,matched,subitem_12664,child_num 精确匹配
inheritor_1156,赵新容,II-110,II-110_04_440232,广东省,matched,subitem_12666,child_num 精确匹配
inheritor_1157,王科国,II-112,II-112_02_522731,贵州省,matched,subitem_12668,child_num 精确匹配
inheritor_1158,余学光,II-113,II-113_02_532329,云南省,matched,subitem_12669,child_num 精确匹配
inheritor_1159,降巴其扎,II-115,II-115_02_513327,四川省,matched,subitem_12675,child_num 精确匹配
inheritor_1160,伍德芬,II-115,II-115_03_513433,四川省,matched,subitem_12679,child_num 精确匹配
inheritor_1161,吐地·尼亚孜,II-116,II-116_02_652823,新疆维吾尔自治区,matched,subitem_12682,child_num 精确匹配
inheritor_1162,阿不都瓦力·达吾提,II-116,II-116_04_654002,新疆维吾尔自治区,matched,subitem_12684,child_num 精确匹配
inheritor_1163,海力切木·铁木尔,II-116,II-116_04_652923,新疆维吾尔自治区,matched,subitem_12683,child_num 精确匹配
inheritor_1164,曹桂芬,II-120,II-120_04_410000,河南省,matched,subitem_12693,child_num 精确匹配
inheritor_1165,乔忠新,II-121,II-121_02_210281,辽宁省,matched,subitem_12694,child_num 精确匹配
inheritor_1166,李绍俊,II-121,II-121_02_211322,辽宁省,matched,subitem_12695,child_num 精确匹配
inheritor_1167,傅宝安,II-122,II-122_02_120103a,天津市,matched,subitem_12697,child_num 精确匹配
inheritor_1168,杨奎举,II-122,II-122_02_120103b,天津市,matched,subitem_12698,child_num 精确匹配
inheritor_1169,田文起,II-122,II-122_02_120113,天津市,matched,subitem_12699,child_num 精确匹配
inheritor_1170,曹桂华,II-122,II-122_04_120111,天津市,matched,subitem_12700,child_num 精确匹配
inheritor_1171,赵满宗,II-123,II-123_02_120116,天津市,matched,subitem_12701,child_num 精确匹配
inheritor_1172,张书社,II-123,II-123_02_130123,河北省,matched,subitem_12702,child_num 精确匹配
inheritor_1173,吴明昌,II-123,II-123_04_140822,山西省,matched,subitem_12714,child_num 精确匹配
inheritor_1174,杨仁和,II-123,II-123_04_360981,江西省,matched,subitem_12715,child_num 精确匹配
inheritor_1175,刘青云,II-123,II-123_02_411721,河南省,matched,subitem_12707,child_num 精确匹配
inheritor_1176,刘震,II-123,II-123_02_410200,河南省,matched,subitem_12705,child_num 精确匹配
inheritor_1177,李星光,II-123,II-123_03_410721,河南省,matched,subitem_12711,child_num 精确匹配
inheritor_1178,汪道长,II-123,II-123_03_420700,湖北省,matched,subitem_12712,child_num 精确匹配
inheritor_1179,程勤祥,II-123,II-123_02_610581,陕西省,matched,subitem_12709,child_num 精确匹配
inheritor_1180,胡永汉,II-124,II-124_03_610126,陕西省,matched,subitem_12721,child_num 精确匹配
inheritor_1181,韩定生,II-128,II-128_04_513401,四川省,matched,subitem_12727,child_num 精确匹配
inheritor_1182,杨国堂,II-129,II-129_02_522636,贵州省,matched,subitem_12729,child_num 精确匹配
inheritor_1183,吴天平,II-130,II-130_02_522301,贵州省,matched,subitem_12731,child_num 精确匹配
inheritor_1184,乔龙巴特·阿勒先,II-134,II-134_02_654300,新疆维吾尔自治区,matched,subitem_12737,child_num 精确匹配
inheritor_1185,黄照安,II-135,II-135_02_469029,海南省,matched,subitem_12739,child_num 精确匹配
inheritor_1186,尼玛卓嘎,II-138,II-138_04_540124,西藏自治区,matched,subitem_12755,child_num 精确匹配
inheritor_1187,索南卓玛,II-138,II-138_02_632524,青海省,matched,subitem_12748,child_num 精确匹配
inheritor_1188,罗藏官却,II-138,II-138_03_630122,青海省,matched,subitem_12753,child_num 精确匹配
inheritor_1189,罗藏更尕,II-138,II-138_03_630122,青海省,matched,subitem_12753,child_num 精确匹配
inheritor_1190,冯英占,II-139,II-139_04_130682,河北省,matched,subitem_12771,child_num 精确匹配
inheritor_1191,何春生,II-139,II-139_04_321183,江苏省,matched,subitem_12772,child_num 精确匹配
inheritor_1192,吴立勋,II-139,II-139_03_330326,浙江省,matched,subitem_12769,child_num 精确匹配
inheritor_1193,詹和平,II-139,II-139_02_341022,安徽省,matched,subitem_12760,child_num 精确匹配
inheritor_1194,张金涛,II-139,II-139_04_360600,江西省,matched,subitem_12774,child_num 精确匹配
inheritor_1195,霍德忠,II-139,II-139_02_370900,山东省,matched,subitem_12763,child_num 精确匹配
inheritor_1196,安保会,II-139,II-139_02_620521,甘肃省,matched,subitem_12768,child_num 精确匹配
inheritor_1197,欧家玲,II-140,II-140_03_341100,安徽省,matched,subitem_12776,child_num 精确匹配
inheritor_1198,韦桂花,II-141,II-141_03_360421,江西省,matched,subitem_12777,child_num 精确匹配
inheritor_1199,全友发,II-142,II-142_03_422802,湖北省,matched,subitem_12778,child_num 精确匹配
inheritor_1200,周兰仙,II-143,II-143_03_429006,湖北省,matched,subitem_12779,child_num 精确匹配
inheritor_1201,刘世维,II-146,II-146_03_630100,青海省,matched,subitem_12782,child_num 精确匹配
inheritor_1202,居马西·依斯木汗,II-148,II-148_03_654000,新疆维吾尔自治区,matched,subitem_12784,child_num 精确匹配
inheritor_1203,热依木巴依·木巴拉克夏,II-149,II-149_03_653131,新疆维吾尔自治区,matched,subitem_12785,child_num 精确匹配
inheritor_1204,陆爱琴,II-150,II-150_03_321281,江苏省,matched,subitem_12786,child_num 精确匹配
inheritor_1205,和凛毅,II-152,II-152_03_530702,云南省,matched,subitem_12788,child_num 精确匹配
inheritor_1206,苏春发,II-154,II-154_03_450681,广西壮族自治区,matched,subitem_12790,child_num 精确匹配
inheritor_1207,沙依拉西·加尔木哈买提,II-155,II-155_03_654000,新疆维吾尔自治区,matched,subitem_12791,child_num 精确匹配
inheritor_1208,向汉光,II-156,II-156_04_433101,湖南省,matched,subitem_12792,child_num 精确匹配
inheritor_1209,王波,II-156,II-156_04_520627,贵州省,matched,subitem_12793,child_num 精确匹配
inheritor_1210,苏少琴,II-157,II-157_04_441500,广东省,matched,subitem_12795,child_num 精确匹配
inheritor_1211,刘铨学,II-159,II-159_04_610928,陕西省,matched,subitem_12797,child_num 精确匹配
inheritor_1212,韩英德,II-160,II-160_04_630225,青海省,matched,subitem_12798,child_num 精确匹配
inheritor_1213,佟李美,II-161,II-161_04_654022,新疆维吾尔自治区,matched,subitem_12799,child_num 精确匹配
inheritor_1214,曲比拉火,II-163,II-163_04_513436,四川省,matched,subitem_12801,child_num 精确匹配
inheritor_1215,姜宗德,II-164,II-164_04_532900,云南省,matched,subitem_12802,child_num 精确匹配
inheritor_1216,艾日布,II-165,II-165_04_152528,内蒙古自治区,matched,subitem_12803,child_num 精确匹配
inheritor_1217,邱少求,II-168,II-168_04_430181,湖南省,matched,subitem_12806,child_num 精确匹配
inheritor_1218,耐代吾玛,II-170,II-170_04_652700,新疆维吾尔自治区,matched,subitem_12808,child_num 精确匹配
inheritor_1396,丁石锁,III-2,III-002_04_110229,北京市,matched,subitem_12825,child_num 精确匹配
inheritor_1397,盛玉宾,III-2,III-002_01_370687,山东省,matched,subitem_12816,child_num 精确匹配
inheritor_1398,于信,III-2,III-002_01_370687,山东省,matched,subitem_12816,child_num 精确匹配
inheritor_1399,魏建明,III-2,III-002_01_610826,陕西省,matched,subitem_12817,child_num 精确匹配
inheritor_1400,陆大杰,III-4,III-004_03_310115,上海市,matched,subitem_12850,child_num 精确匹配
inheritor_1401,欧阳洪福,III-4,III-004_03_320482,江苏省,matched,subitem_12851,child_num 精确匹配
inheritor_1402,王柏成,III-4,III-004_02_330781,浙江省,matched,subitem_12839,child_num 精确匹配
inheritor_1403,林实乐,III-4,III-004_03_330329,浙江省,matched,subitem_12852,child_num 精确匹配
inheritor_1404,鲍木顺,III-4,III-004_03_331021,浙江省,matched,subitem_12854,child_num 精确匹配
inheritor_1405,曹武根,III-4,III-004_04_341824,安徽省,matched,subitem_12864,child_num 精确匹配
inheritor_1406,郝同周,III-4,III-004_03_410883,河南省,matched,subitem_12856,child_num 精确匹配
inheritor_1407,刘卫祥,III-4,III-004_02_420105,湖北省,matched,subitem_12841,child_num 精确匹配
inheritor_1408,张金盘,III-4,III-004_04_429005,湖北省,matched,subitem_12865,child_num 精确匹配
inheritor_1409,姚大明,III-4,III-004_02_430626,湖南省,matched,subitem_12842,child_num 精确匹配
inheritor_1410,张自进,III-4,III-004_02_441423,广东省,matched,subitem_12846,child_num 精确匹配
inheritor_1411,林建南,III-4,III-004_02_445200,广东省,matched,subitem_12848,child_num 精确匹配
inheritor_1412,邓胜洪,III-4,III-004_03_442000,广东省,matched,subitem_12862,child_num 精确匹配
inheritor_1413,刘国平,III-5,III-005_02_360981,江西省,matched,subitem_12874,child_num 精确匹配
inheritor_1414,邓雅明,III-5,III-005_04_361022,江西省,matched,subitem_12886,child_num 精确匹配
inheritor_1415,黄钦添,III-5,III-005_01_440600,广东省,matched,subitem_12870,child_num 精确匹配
inheritor_1416,池宏庆,III-5,III-005_02_441400,广东省,matched,subitem_12877,child_num 精确匹配
inheritor_1417,孙淑强,III-5,III-005_03_445200,广东省,matched,subitem_12882,child_num 精确匹配
inheritor_1418,邓明华,III-5,III-005_03_450422,广西壮族自治区,matched,subitem_12883,child_num 精确匹配
inheritor_1419,冯国好,III-6,III-006_01_340300,安徽省,matched,subitem_12887,child_num 精确匹配
inheritor_1420,梅连社,III-6,III-006_01_340300,安徽省,matched,subitem_12887,child_num 精确匹配
inheritor_1421,金明,III-6,III-006_01_340300,安徽省,matched,subitem_12887,child_num 精确匹配
inheritor_1422,娄楼,III-6,III-006_01_340300,安徽省,matched,subitem_12887,child_num 精确匹配
inheritor_1423,陈玉华,III-6,III-006_01_341226,安徽省,matched,subitem_12889,child_num 精确匹配
inheritor_1424,汪顺庆,III-7,III-007_02_341024,安徽省,matched,subitem_12894,child_num 精确匹配
inheritor_1425,周国平,III-7,III-007_04_341821,安徽省,matched,subitem_12900,child_num 精确匹配
inheritor_1426,余林机,III-7,III-007_02_621222,甘肃省,matched,subitem_12897,child_num 精确匹配
inheritor_1427,林炳光,III-8,III-008_03_441581,广东省,matched,subitem_12903,child_num 精确匹配
inheritor_1428,张中贤,III-9,III-009_02_211121,辽宁省,matched,subitem_12909,child_num 精确匹配
inheritor_1429,王宗禄,III-9,III-009_02_370900,山东省,matched,subitem_12910,child_num 精确匹配
inheritor_1430,卫平均,III-9,III-009_02_410882,河南省,matched,subitem_12911,child_num 精确匹配
inheritor_1431,巨海全,III-9,III-009_01_620121,甘肃省,matched,subitem_12907,child_num 精确匹配
inheritor_1432,徐巧青,III-10,III-010_03_330381,浙江省,matched,subitem_12913,child_num 精确匹配
inheritor_1433,张飞飞,III-11,III-011_01_141022,山西省,matched,subitem_12914,child_num 精确匹配
inheritor_1434,刘延河,III-13,III-013_01_610624,陕西省,matched,subitem_12916,child_num 精确匹配
inheritor_1435,魏永宏,III-15,III-015_01_620100,甘肃省,matched,subitem_12918,child_num 精确匹配
inheritor_1436,徐思燕,III-16,III-016_02_310120,上海市,matched,subitem_12920,child_num 精确匹配
inheritor_1437,彭承金,III-17,III-017_02_422827,湖北省,matched,subitem_12923,child_num 精确匹配
inheritor_1438,田维政,III-17,III-017_02_500242,重庆市,matched,subitem_12924,child_num 精确匹配
inheritor_1439,毛方明,III-18,III-018_04_420529,湖北省,matched,subitem_12926,child_num 精确匹配
inheritor_1440,黄在秀,III-18,III-018_04_422823,湖北省,matched,subitem_12927,child_num 精确匹配
inheritor_1441,周纯勤,III-18,III-018_04_430822,湖南省,matched,subitem_12928,child_num 精确匹配
inheritor_1442,扎西昂江,III-19,III-019_02_632700,青海省,matched,subitem_12931,child_num 精确匹配
inheritor_1443,阿布,III-20,III-020_02_513330,四川省,matched,subitem_12938,child_num 精确匹配
inheritor_1444,泽仁尼玛,III-20,III-020_01_540000,西藏自治区,matched,subitem_12933,child_num 精确匹配
inheritor_1445,云张,III-21,III-021_04_533400,云南省,matched,subitem_12944,child_num 精确匹配
inheritor_1446,扎西,III-22,III-022_01_540000,西藏自治区,matched,subitem_12945,child_num 精确匹配
inheritor_1447,次央,III-22,III-022_04_542301,西藏自治区,matched,subitem_12951,child_num 精确匹配
inheritor_1448,兰衡,III-23,III-023_01_522723,贵州省,matched,subitem_12955,child_num 精确匹配
inheritor_1449,李永浩,III-24,III-024_02_211200,辽宁省,matched,subitem_12963,child_num 精确匹配
inheritor_1450,黄明荣,III-26,III-026_02_451029,广西壮族自治区,matched,subitem_12967,child_num 精确匹配
inheritor_1451,黎芳才,III-26,III-026_04_451221,广西壮族自治区,matched,subitem_12969,child_num 精确匹配
inheritor_1452,梁正功,III-26,III-026_01_532600,云南省,matched,subitem_12966,child_num 精确匹配
inheritor_1453,班文玉,III-34,III-034_01_513225,四川省,matched,subitem_12978,child_num 精确匹配
inheritor_1454,李碧清,III-35,III-035_01_533423,云南省,matched,subitem_12979,child_num 精确匹配
inheritor_1455,何桂英,III-38,III-038_01_532801,云南省,matched,subitem_12982,child_num 精确匹配
inheritor_1456,尼玛,III-39,III-039_04_542225,西藏自治区,matched,subitem_12984,child_num 精确匹配
inheritor_1457,祁学德,III-42,III-042_03_140521,山西省,matched,subitem_12999,child_num 精确匹配
inheritor_1458,张洪年,III-42,III-042_03_220200,吉林省,matched,subitem_13002,child_num 精确匹配
inheritor_1459,陈德福,III-42,III-042_02_331081,浙江省,matched,subitem_12990,child_num 精确匹配
inheritor_1460,张兰青,III-42,III-042_02_370523,山东省,matched,subitem_12992,child_num 精确匹配
inheritor_1461,张继福,III-42,III-042_02_370126,山东省,matched,subitem_12991,child_num 精确匹配
inheritor_1462,张西山,III-43,III-043_03_141081,山西省,matched,subitem_13006,child_num 精确匹配
inheritor_1463,宋长,III-43,III-043_02_410225,河南省,matched,subitem_13004,child_num 精确匹配
inheritor_1464,屈绍金,III-44,III-044_02_320382,江苏省,matched,subitem_13013,child_num 精确匹配
inheritor_1465,任球生,III-44,III-044_03_320481,江苏省,matched,subitem_13014,child_num 精确匹配
inheritor_1466,方炳坤,III-44,III-044_04_330127,浙江省,matched,subitem_13015,child_num 精确匹配
inheritor_1467,郭秉强,III-45,III-045_02_331121,浙江省,matched,subitem_13016,child_num 精确匹配
inheritor_1468,杨森芳,III-45,III-045_04_330523,浙江省,matched,subitem_13023,child_num 精确匹配
inheritor_1469,黄杰海,III-45,III-045_02_341721,安徽省,matched,subitem_13017,child_num 精确匹配
inheritor_1470,任俊堂,III-45,III-045_03_340225,安徽省,matched,subitem_13022,child_num 精确匹配
inheritor_1471,邓建民,III-45,III-045_02_360821,江西省,matched,subitem_13019,child_num 精确匹配
inheritor_1472,史清,III-45,III-045_04_420321,湖北省,matched,subitem_13025,child_num 精确匹配
inheritor_1473,陈玉英,III-49,III-049_02_371726,山东省,matched,subitem_13029,child_num 精确匹配
inheritor_1474,侯俊,III-50,III-050_02_410523,河南省,matched,subitem_13030,child_num 精确匹配
inheritor_1475,王金亮,III-51,III-051_02_411681,河南省,matched,subitem_13031,child_num 精确匹配
inheritor_1476,贾尚勤,III-57,III-057_02_152900,内蒙古自治区,matched,subitem_13037,child_num 精确匹配
inheritor_1477,唐桥辛二公,III-60,III-060_02_441826,广东省,matched,subitem_13042,child_num 精确匹配
inheritor_1478,黄道胜,III-60,III-060_02_451123,广西壮族自治区,matched,subitem_13043,child_num 精确匹配
inheritor_1479,朗四,III-61,III-061_02_533103,云南省,matched,subitem_13047,child_num 精确匹配
inheritor_1480,波罕丙,III-61,III-061_02_532800,云南省,matched,subitem_13046,child_num 精确匹配
inheritor_1481,喇翁基,III-67,III-067_02_513423,四川省,matched,subitem_13053,child_num 精确匹配
inheritor_1482,杨家点,III-72,III-072_02_532322,云南省,matched,subitem_13058,child_num 精确匹配
inheritor_1483,普清荣,III-73,III-073_02_532323,云南省,matched,subitem_13059,child_num 精确匹配
inheritor_1484,李阿胖,III-74,III-074_02_532529,云南省,matched,subitem_13060,child_num 精确匹配
inheritor_1485,段正荣,III-75,III-075_02_532504,云南省,matched,subitem_13062,child_num 精确匹配
inheritor_1486,毕光明,III-75,III-075_02_530126,云南省,matched,subitem_13061,child_num 精确匹配
inheritor_1487,和红亮,III-76,III-076_02_530702,云南省,matched,subitem_13063,child_num 精确匹配
inheritor_1488,李石开,III-79,III-079_02_530828,云南省,matched,subitem_13066,child_num 精确匹配
inheritor_1489,卓嘎,III-80,III-080_02_542522,西藏自治区,matched,subitem_13068,child_num 精确匹配
inheritor_1490,陈邦文,III-82,III-082_04_513328,四川省,matched,subitem_13072,child_num 精确匹配
inheritor_1491,恩瓦,III-83,III-083_03_542428,西藏自治区,matched,subitem_13075,child_num 精确匹配
inheritor_1492,欧珠,III-87,III-087_02_542324,西藏自治区,matched,subitem_13079,child_num 精确匹配
inheritor_1493,米玛,III-88,III-088_02_542337,西藏自治区,matched,subitem_13080,child_num 精确匹配
inheritor_1494,拉毛,III-93,III-093_02_632523,青海省,matched,subitem_13085,child_num 精确匹配
inheritor_1495,布太,III-94,III-094_02_652827,新疆维吾尔自治区,matched,subitem_13086,child_num 精确匹配
inheritor_1496,耐得曼,III-94,III-094_03_654021,新疆维吾尔自治区,matched,subitem_13087,child_num 精确匹配
inheritor_1497,艾米都力·热合米沙,III-96,III-096_02_652200,新疆维吾尔自治区,matched,subitem_13089,child_num 精确匹配
inheritor_1498,伊敏·伊比拉,III-96,III-096_02_653125,新疆维吾尔自治区,matched,subitem_13090,child_num 精确匹配
inheritor_1499,亚森·艾萨,III-96,III-096_03_652825,新疆维吾尔自治区,matched,subitem_13093,child_num 精确匹配
inheritor_1500,阿布里米提·夏哈比,III-96,III-096_03_654021,新疆维吾尔自治区,matched,subitem_13095,child_num 精确匹配
inheritor_1501,任乃贵,III-97,III-097_03_320623,江苏省,matched,subitem_13097,child_num 精确匹配
inheritor_1502,张振谦,III-100,III-100_03_440982,广东省,matched,subitem_13100,child_num 精确匹配
inheritor_1503,格格,III-102,III-102_03_510727,四川省,matched,subitem_13102,child_num 精确匹配
